OrderID,CustomerID,OrderDate,ProductID,Discount,Profit,Quantity,ShipDate,ShippingID,Price
AZ-2013-4391469,C375,2022-02-23,P629,0,147,11,2022-02-27,S001,165
AZ-2013-9251639,C011,2022-02-23,P190,0,4,2,2022-02-27,S001,96.5
AZ-2013-6652500,C417,2022-02-23,P1450,0,8,2,2022-03-01,S001,58
AZ-2013-6652500,C417,2022-02-23,P833,0,6,3,2022-03-01,S001,27
AZ-2013-1271613,C712,2022-02-24,P1004,0,38,2,2022-02-27,S004,101
AZ-2013-1271613,C712,2022-02-24,P1225,0,65,6,2022-02-27,S004,147
AZ-2013-1271613,C712,2022-02-24,P989,0.4,-100,2,2022-02-27,S004,314.25
AZ-2013-2275252,C711,2022-02-24,P892,0,6,4,2022-03-01,S001,56
AZ-2013-5265253,C403,2022-02-24,P256,0.1,26,2,2022-03-01,S001,448.2222222
AZ-2013-2495842,C693,2022-02-26,P593,0.1,12,2,2022-03-01,S002,97.33333333
AZ-2013-997141,C714,2022-02-26,P1021,0,40,4,2022-03-01,S002,112
AZ-2013-997141,C714,2022-02-26,P050,0,186,2,2022-03-01,S002,254
BN-2013-1628008,C021,2022-02-26,P863,0.5,-317,6,2022-03-02,S001,2379.6
BN-2013-1628008,C021,2022-02-26,P1451,0.5,-106,7,2022-03-02,S001,143
AZ-2013-3667300,C080,2022-02-26,P092,0,6,2,2022-03-02,S001,22.85714286
BN-2013-1628008,C021,2022-02-26,P808,0.5,-681,10,2022-03-02,S001,1546
AZ-2013-5594032,C713,2022-02-26,P1452,0,19,4,2022-03-03,S001,161
AZ-2013-5023304,C165,2022-02-27,P711,0,220,9,2022-02-27,S003,439.5
AZ-2013-5023304,C165,2022-02-27,P001,0,38,6,2022-02-27,S003,90
BN-2013-7504800,C554,2022-02-27,P1453,0.1,-25,6,2022-03-03,S001,456
AZ-2013-8614135,C327,2022-02-27,P679,0,8,1,2022-03-05,S001,19
BN-2013-8024782,C636,2022-02-28,P349,0.1,-59,14,2022-03-02,S002,756
AZ-2013-9761394,C406,2022-02-28,P1454,0,1898,10,2022-03-02,S002,5274
AZ-2013-9761394,C406,2022-02-28,P1239,0,472,4,2022-03-02,S002,716
AZ-2013-8158326,C715,2022-02-28,P1455,0,48,2,2022-03-05,S001,137
AZ-2013-8158326,C715,2022-02-28,P045,0,349,3,2022-03-05,S001,742.5
AZ-2013-3863768,C134,2022-03-01,P946,0.5,-4,2,2022-03-01,S003,14
AZ-2013-1509081,C600,2022-03-01,P893,0,11,4,2022-03-02,S004,42
AZ-2013-3430567,C049,2022-03-01,P1255,0,31,6,2022-03-05,S001,84
AZ-2013-3430567,C049,2022-03-01,P1456,0,18,5,2022-03-05,S001,66
AZ-2013-6487412,C682,2022-03-02,P361,0.1,115,1,2022-03-05,S004,205.8
BN-2013-3817334,C067,2022-03-02,P1457,0.6,-157,5,2022-03-08,S001,116
AZ-2013-1069052,C064,2022-03-02,P846,0,55,12,2022-03-08,S001,120
AZ-2013-1069052,C064,2022-03-02,P1212,0,24,2,2022-03-08,S001,59.33333333
AZ-2013-1069052,C064,2022-03-02,P139,0.15,29,2,2022-03-08,S001,80
AZ-2013-1611944,C372,2022-03-02,P1458,0,75,6,2022-03-09,S001,325
AZ-2013-1611944,C372,2022-03-02,P1219,0,29,3,2022-03-09,S001,62
AZ-2013-5105869,C272,2022-03-03,P1031,0.1,4,1,2022-03-07,S001,183
AZ-2013-5105869,C272,2022-03-03,P735,0,20,5,2022-03-07,S001,43.88888889
AZ-2013-5105869,C272,2022-03-03,P590,0,3,2,2022-03-07,S001,9
AZ-2013-3893107,C662,2022-03-04,P100,0,5,2,2022-03-08,S002,10.4
AZ-2013-3893107,C662,2022-03-04,P511,0,13,3,2022-03-08,S002,130.2
AZ-2013-4821824,C052,2022-03-05,P800,0,8,2,2022-03-07,S002,17.2
AZ-2013-4821824,C052,2022-03-05,P036,0,7,5,2022-03-07,S002,137.5
AZ-2013-3863359,C507,2022-03-05,P242,0,4,3,2022-03-09,S001,54
AZ-2013-5608850,C591,2022-03-06,P294,0,383,3,2022-03-09,S004,1113
AZ-2013-5608850,C591,2022-03-06,P086,0,5,3,2022-03-09,S004,84
AZ-2013-5608850,C591,2022-03-06,P351,0,11,2,2022-03-09,S004,33.33333333
AZ-2013-5608850,C591,2022-03-06,P339,0,68,3,2022-03-09,S004,256
AZ-2013-5608850,C591,2022-03-06,P577,0,29,2,2022-03-09,S004,157.2
AZ-2013-2208942,C063,2022-03-07,P368,0,23,1,2022-03-09,S004,22.5
AZ-2013-2208942,C063,2022-03-07,P766,0,236,2,2022-03-09,S004,528
BN-2013-1667330,C384,2022-03-08,P1459,0.7,-644,2,2022-03-12,S001,311
AZ-2013-6397384,C682,2022-03-09,P198,0,4,2,2022-03-09,S003,11.33333333
AZ-2013-2183455,C166,2022-03-09,P1144,0,6,5,2022-03-11,S002,112.5
AZ-2013-2183455,C166,2022-03-09,P1226,0,9,3,2022-03-11,S002,18
AZ-2013-2183455,C166,2022-03-09,P646,0,198,5,2022-03-11,S002,862
AZ-2013-6996461,C553,2022-03-09,P1197,0,25,3,2022-03-13,S001,52.5
AZ-2013-6996461,C553,2022-03-09,P1460,0.1,80,7,2022-03-13,S001,232
AZ-2013-6996461,C553,2022-03-09,P738,0,41,5,2022-03-13,S001,90
AZ-2013-6940271,C716,2022-03-09,P104,0,45,6,2022-03-13,S001,114
BN-2013-6076814,C398,2022-03-09,P1094,0.1,-1,4,2022-03-15,S001,69.33333333
AZ-2013-6183713,C371,2022-03-12,P742,0,67,8,2022-03-12,S003,232
AZ-2013-6528182,C717,2022-03-12,P849,0,9,3,2022-03-15,S002,56
AZ-2013-6528182,C717,2022-03-12,P109,0,11,4,2022-03-15,S002,36
AZ-2013-3174742,C170,2022-03-12,P004,0,9,4,2022-03-16,S001,54
AZ-2013-1201319,C444,2022-03-12,P1016,0,44,3,2022-03-17,S001,133.5
AZ-2013-1201319,C444,2022-03-12,P786,0,50,10,2022-03-17,S001,296.6666667
AZ-2013-2520364,C081,2022-03-12,P481,0.1,2,7,2022-03-17,S002,61
AZ-2013-1201319,C444,2022-03-12,P808,0,28,3,2022-03-17,S001,463.8
AZ-2013-7969645,C409,2022-03-13,P1461,0,53,4,2022-03-16,S002,166
AZ-2013-8831397,C059,2022-03-13,P1462,0.1,225,7,2022-03-17,S001,1064
AZ-2013-8831397,C059,2022-03-13,P1438,0,34,6,2022-03-17,S001,246
AZ-2013-8831397,C059,2022-03-13,P1173,0.1,-12,4,2022-03-17,S001,224
AZ-2013-3364544,C718,2022-03-13,P899,0,5,1,2022-03-20,S001,13.25
BN-2013-2545155,C721,2022-03-14,P916,0.5,-450,6,2022-03-14,S003,1022
BN-2013-2545155,C721,2022-03-14,P750,0.5,-2211,11,2022-03-14,S003,4627.333333
BN-2013-6506387,C720,2022-03-14,P720,0.5,-31,9,2022-03-16,S004,139.5
AZ-2013-2133544,C640,2022-03-14,P598,0,82,8,2022-03-16,S004,244
AZ-2013-2133544,C640,2022-03-14,P107,0,13,3,2022-03-16,S004,57
AZ-2013-7095053,C237,2022-03-14,P743,0,15,2,2022-03-16,S004,54.8
AZ-2013-3020198,C716,2022-03-14,P1463,0,3,3,2022-03-18,S001,126
AZ-2013-3020198,C716,2022-03-14,P279,0,21,7,2022-03-18,S001,64.75
AZ-2013-695660,C719,2022-03-14,P460,0,7,2,2022-03-18,S001,12.57142857
AZ-2013-695660,C719,2022-03-14,P610,0,23,5,2022-03-18,S001,86.66666667
AZ-2013-6808078,C308,2022-03-15,P1202,0,2,1,2022-03-19,S001,5.333333333
AZ-2013-6808078,C308,2022-03-15,P1439,0,4,3,2022-03-19,S001,33
AZ-2013-6813674,C156,2022-03-16,P657,0.1,-4,3,2022-03-20,S001,133.5
AZ-2013-701408,C337,2022-03-16,P774,0.1,69,9,2022-03-20,S001,564
AZ-2013-6813674,C156,2022-03-16,P877,0,7,2,2022-03-20,S001,16
AZ-2013-2961520,C021,2022-03-16,P1092,0,148,7,2022-03-22,S001,343
AZ-2013-6396086,C525,2022-03-19,P012,0.5,-100,9,2022-03-25,S001,208.8
BN-2013-9063982,C592,2022-03-20,P1460,0.1,46,4,2022-03-20,S003,132.5714286
BN-2013-9063982,C592,2022-03-20,P484,0.1,-5,1,2022-03-20,S003,48.5
BN-2013-9063982,C592,2022-03-20,P596,0.1,283,4,2022-03-20,S003,748
BN-2013-9063982,C592,2022-03-20,P776,0.15,18,2,2022-03-20,S003,214.3333333
AZ-2013-5523176,C636,2022-03-20,P071,0,28,7,2022-03-23,S004,154
AZ-2013-7436115,C039,2022-03-20,P550,0,119,7,2022-03-23,S002,332.5
AZ-2013-5523176,C636,2022-03-20,P476,0.15,180,8,2022-03-23,S004,666.6666667
AZ-2013-5073437,C479,2022-03-21,P223,0,890,9,2022-03-24,S002,2428.714286
AZ-2013-739088,C577,2022-03-21,P1267,0,105,7,2022-03-25,S001,213.5
AZ-2013-739088,C577,2022-03-21,P1193,0.1,231,10,2022-03-25,S001,642
BN-2013-5895980,C142,2022-03-21,P1274,0.5,-6,3,2022-03-26,S001,37
AZ-2013-3932419,C129,2022-03-22,P983,0,88,4,2022-03-24,S002,585.3333333
AZ-2013-3932419,C129,2022-03-22,P107,0,17,4,2022-03-24,S002,76
AZ-2013-3932419,C129,2022-03-22,P1052,0,10,2,2022-03-24,S002,40
AZ-2013-3932419,C129,2022-03-22,P1299,0,12,2,2022-03-24,S002,30
AZ-2013-3932419,C129,2022-03-22,P055,0,4,4,2022-03-24,S002,73.33333333
BN-2013-2819464,C211,2022-03-22,P941,0.5,-1,3,2022-03-27,S001,45.5
AZ-2013-9611226,C095,2022-03-23,P924,0,70,2,2022-03-27,S001,279
AZ-2013-5301582,C290,2022-03-23,P558,0.5,-44,4,2022-03-28,S001,112
AZ-2013-9061739,C042,2022-03-23,P614,0,74,8,2022-03-28,S001,246.4
AZ-2013-7902577,C556,2022-03-24,P549,0.1,52,3,2022-03-30,S001,429
AZ-2013-7902577,C556,2022-03-24,P636,0.1,270,2,2022-03-30,S001,785
AZ-2013-7902577,C556,2022-03-24,P1464,0,27,2,2022-03-30,S001,59
AZ-2013-7902577,C556,2022-03-24,P1465,0,14,6,2022-03-30,S001,226
AZ-2013-7902577,C556,2022-03-24,P1110,0,43,6,2022-03-30,S001,859.2
AZ-2013-7190502,C366,2022-03-26,P623,0,63,3,2022-03-30,S001,137
AZ-2013-7190502,C366,2022-03-26,P1466,0,4,2,2022-03-30,S001,39
AZ-2013-1389510,C326,2022-03-26,P390,0,6,4,2022-04-02,S001,116.8
AZ-2013-6242491,C109,2022-03-27,P318,0,48,2,2022-03-31,S002,141.3333333
AZ-2013-7764209,C606,2022-03-27,P008,0,107,2,2022-04-01,S001,310
AZ-2013-4778996,C413,2022-03-27,P1059,0,29,5,2022-04-01,S002,81.66666667
AZ-2013-7764209,C606,2022-03-27,P619,0,0,1,2022-04-01,S001,28
AZ-2013-7764209,C606,2022-03-27,P487,0,13,5,2022-04-01,S001,36.25
AZ-2013-7764209,C606,2022-03-27,P120,0.4,-26,2,2022-04-01,S001,86
AZ-2013-9347181,C650,2022-03-29,P1467,0,27,6,2022-03-31,S002,141
AZ-2013-9347181,C650,2022-03-29,P480,0,53,4,2022-03-31,S002,332
AZ-2013-7442284,C380,2022-03-29,P217,0,11,2,2022-04-03,S002,98.66666667
AZ-2013-7442284,C380,2022-03-29,P1400,0,71,7,2022-04-03,S002,323.6153846
AZ-2013-674584,C111,2022-03-29,P965,0,54,3,2022-04-03,S001,174
AZ-2013-9616659,C313,2022-03-30,P1136,0,148,3,2022-04-01,S002,329.5714286
AZ-2013-9900662,C482,2022-03-30,P629,0,34,6,2022-04-02,S002,90
BN-2013-8281776,C720,2022-03-30,P167,0.4,8,2,2022-04-04,S001,230
BN-2013-8281776,C720,2022-03-30,P861,0.4,-28,5,2022-04-04,S001,152.5
BN-2013-8281776,C720,2022-03-30,P1468,0,132,2,2022-04-04,S001,527
AZ-2013-1032687,C309,2022-03-31,P701,0,8,6,2022-04-02,S004,54
BN-2013-7300795,C070,2022-04-01,P250,0.1,0,2,2022-04-06,S002,237.5
AZ-2013-5316268,C338,2022-04-03,P1247,0,41,3,2022-04-04,S004,371
AZ-2013-5316268,C338,2022-04-03,P1454,0,949,5,2022-04-04,S004,2637
AZ-2013-5316268,C338,2022-04-03,P229,0,8,2,2022-04-04,S004,26.44444444
AZ-2013-5316268,C338,2022-04-03,P386,0,95,8,2022-04-04,S004,226.6666667
AZ-2013-5316268,C338,2022-04-03,P381,0,15,4,2022-04-04,S004,136
AZ-2013-2184439,C097,2022-04-03,P688,0.1,121,7,2022-04-06,S004,268.3333333
AZ-2013-487438,C544,2022-04-03,P093,0,209,4,2022-04-08,S001,356
AZ-2013-1437860,C509,2022-04-03,P1142,0.1,223,3,2022-04-08,S001,1488
AZ-2013-7283471,C387,2022-04-03,P674,0,9,2,2022-04-08,S001,96.66666667
AZ-2013-487438,C544,2022-04-03,P1202,0,5,3,2022-04-08,S001,16
AZ-2013-8362803,C079,2022-04-03,P068,0,8,4,2022-04-08,S001,24
BN-2013-4615508,C267,2022-04-03,P923,0.15,-10,2,2022-04-08,S002,478
BN-2013-4615508,C267,2022-04-03,P072,0.15,119,7,2022-04-08,S002,567
AZ-2013-487438,C544,2022-04-03,P1093,0.4,-125,3,2022-04-08,S001,501
AZ-2013-2162225,C246,2022-04-04,P1222,0,39,3,2022-04-04,S003,79
AZ-2013-6246292,C483,2022-04-04,P411,0,23,4,2022-04-06,S002,120.4444444
BN-2013-1199196,C018,2022-04-05,P187,0.5,-4,3,2022-04-07,S004,40
BN-2013-1199196,C018,2022-04-05,P554,0.5,-33,2,2022-04-07,S004,69.33333333
BN-2013-1199196,C018,2022-04-05,P913,0.5,-145,3,2022-04-07,S004,964
AZ-2013-755831,C135,2022-04-05,P1469,0,13,3,2022-04-08,S004,40
AZ-2013-755831,C135,2022-04-05,P1470,0.15,101,5,2022-04-08,S004,716
AZ-2013-7074618,C370,2022-04-05,P1471,0.1,3,2,2022-04-12,S001,264
AZ-2013-8360642,C539,2022-04-06,P1472,0,6,2,2022-04-09,S004,38
AZ-2013-8360642,C539,2022-04-06,P862,0.15,-6,1,2022-04-09,S004,136.5714286
AZ-2013-8360642,C539,2022-04-06,P841,0.15,134,3,2022-04-09,S004,1908
AZ-2013-6948264,C685,2022-04-06,P1473,0,16,3,2022-04-10,S001,330
AZ-2013-6948264,C685,2022-04-06,P738,0,33,4,2022-04-10,S001,72
AZ-2013-6948264,C685,2022-04-06,P1196,0,417,5,2022-04-10,S001,1225.714286
BN-2013-889802,C161,2022-04-06,P1444,0.5,-1,3,2022-04-12,S001,85.2
AZ-2013-8383284,C722,2022-04-07,P654,0,57,5,2022-04-07,S003,259.1666667
AZ-2013-4737507,C535,2022-04-08,P592,0,8,4,2022-04-10,S002,20
AZ-2013-4737507,C535,2022-04-08,P325,0,3,1,2022-04-10,S002,11.66666667
AZ-2013-4737507,C535,2022-04-08,P250,0.4,-297,5,2022-04-10,S002,593.75
AZ-2013-8139243,C723,2022-04-09,P541,0,19,2,2022-04-11,S002,103.3333333
AZ-2013-8139243,C723,2022-04-09,P629,0,27,2,2022-04-11,S002,30
AZ-2013-3142223,C551,2022-04-09,P855,0,21,3,2022-04-13,S001,73.2
AZ-2013-4689502,C353,2022-04-09,P147,0.1,175,4,2022-04-13,S001,564
AZ-2013-2474005,C066,2022-04-09,P1474,0,2,3,2022-04-14,S001,25
AZ-2013-2474005,C066,2022-04-09,P1252,0,205,2,2022-04-14,S001,512
BN-2013-9520844,C506,2022-04-10,P1155,0,10,9,2022-04-16,S001,36
AZ-2013-1725990,C724,2022-04-10,P235,0,4,1,2022-04-16,S001,22
AZ-2013-1725990,C724,2022-04-10,P1475,0,21,6,2022-04-16,S001,177
BN-2013-9520844,C506,2022-04-10,P340,0,140,4,2022-04-16,S001,465.3333333
BN-2013-9520844,C506,2022-04-10,P1476,0.15,0,3,2022-04-16,S001,468
AZ-2013-9033222,C052,2022-04-11,P1301,0,49,2,2022-04-18,S001,106
AZ-2013-9033222,C052,2022-04-11,P1000,0,6,2,2022-04-18,S001,48
AZ-2013-9033222,C052,2022-04-11,P934,0.1,54,3,2022-04-18,S001,72.5
BN-2013-7163306,C726,2022-04-12,P1353,0,0,3,2022-04-13,S004,28
AZ-2013-5458783,C411,2022-04-12,P421,0.5,-3,1,2022-04-14,S002,30
AZ-2013-2927479,C725,2022-04-12,P895,0.15,32,6,2022-04-14,S004,273
AZ-2013-1917836,C699,2022-04-12,P833,0,6,3,2022-04-16,S001,27
AZ-2013-8161791,C658,2022-04-14,P771,0.1,112,6,2022-04-16,S002,336
AZ-2013-1211955,C272,2022-04-16,P159,0,16,3,2022-04-18,S002,42
BN-2013-528810,C422,2022-04-16,P1261,0.7,-396,2,2022-04-21,S002,1117.6
AZ-2013-6636163,C091,2022-04-16,P047,0,11,7,2022-04-21,S001,42
AZ-2013-5111226,C339,2022-04-16,P266,0,130,8,2022-04-21,S001,352
AZ-2013-6636163,C091,2022-04-16,P400,0.15,64,2,2022-04-21,S001,336
BN-2013-746561,C271,2022-04-16,P1257,0.5,-139,5,2022-04-21,S001,276.25
AZ-2013-9280620,C491,2022-04-17,P1349,0,16,3,2022-04-19,S002,42
AZ-2013-9280620,C491,2022-04-17,P1260,0,200,5,2022-04-19,S002,910
AZ-2013-2794023,C250,2022-04-17,P833,0.5,-5,2,2022-04-20,S004,18
AZ-2013-2794023,C250,2022-04-17,P117,0.5,-73,2,2022-04-20,S004,284
AZ-2013-2312887,C215,2022-04-17,P1107,0,6,5,2022-04-24,S001,88.33333333
AZ-2013-2312887,C215,2022-04-17,P277,0,59,5,2022-04-24,S001,145
AZ-2013-2312887,C215,2022-04-17,P534,0,13,3,2022-04-24,S001,28
AZ-2013-2312887,C215,2022-04-17,P607,0.1,1,2,2022-04-24,S001,46
AZ-2013-2312887,C215,2022-04-17,P1298,0,14,1,2022-04-24,S001,42
AZ-2013-8838636,C459,2022-04-19,P1475,0,34,3,2022-04-24,S001,88.5
AZ-2013-4001460,C186,2022-04-20,P059,0,1,3,2022-04-23,S004,39.9
AZ-2013-4309368,C018,2022-04-21,P1148,0.1,16,2,2022-04-21,S003,129.5
AZ-2013-4309368,C018,2022-04-21,P1477,0,28,8,2022-04-21,S003,141
AZ-2013-4309368,C018,2022-04-21,P569,0.1,4,3,2022-04-21,S003,45.85714286
AZ-2013-4309368,C018,2022-04-21,P744,0.1,144,2,2022-04-21,S003,371.6
AZ-2013-4309368,C018,2022-04-21,P1478,0.15,-24,2,2022-04-21,S003,510
AZ-2013-6122877,C388,2022-04-21,P242,0,4,3,2022-04-27,S001,54
AZ-2013-5683679,C328,2022-04-23,P678,0.1,207,4,2022-04-27,S001,546.6666667
BN-2013-5107486,C679,2022-04-24,P1034,0.5,-187,3,2022-05-01,S001,382.3333333
BN-2013-5107486,C679,2022-04-24,P263,0.5,-114,3,2022-05-01,S001,387
AZ-2013-9842904,C727,2022-04-25,P595,0,14,2,2022-04-29,S001,38
AZ-2013-4301182,C265,2022-04-26,P593,0.2,2,3,2022-04-28,S002,146
AZ-2013-1368588,C282,2022-04-26,P1159,0.1,221,7,2022-05-01,S002,1326.5
AZ-2013-1368588,C282,2022-04-26,P1140,0.15,47,3,2022-05-01,S002,796.125
AZ-2013-9877941,C689,2022-04-26,P1384,0,0,2,2022-05-03,S001,100
AZ-2013-9877941,C689,2022-04-26,P001,0,14,5,2022-05-03,S001,75
AZ-2013-4721173,C506,2022-04-27,P057,0,25,3,2022-05-01,S001,76.28571429
AZ-2013-2111438,C728,2022-04-28,P463,0,398,3,2022-05-03,S001,994.5
AZ-2013-1376512,C546,2022-04-30,P216,0,69,3,2022-04-30,S003,158
AZ-2013-8624401,C475,2022-04-30,P864,0.1,5,5,2022-05-01,S004,30
AZ-2013-7006260,C729,2022-04-30,P340,0,70,2,2022-05-02,S004,232.6666667
AZ-2013-7006260,C729,2022-04-30,P1068,0,71,1,2022-05-02,S004,174.5
AZ-2013-5643375,C611,2022-05-01,P1120,0.1,71,8,2022-05-04,S002,1188
AZ-2013-5643375,C611,2022-05-01,P1479,0,8,2,2022-05-04,S002,27
AZ-2013-5643375,C611,2022-05-01,P1480,0,11,2,2022-05-04,S002,32
AZ-2013-6800443,C349,2022-05-01,P1481,0.15,359,9,2022-05-04,S004,2037
AZ-2013-3963100,C360,2022-05-01,P080,0.15,144,2,2022-05-05,S001,1174
AZ-2013-2036266,C526,2022-05-01,P1482,0,9,2,2022-05-07,S001,22
BN-2013-1977946,C183,2022-05-02,P620,0.5,-130,2,2022-05-04,S002,1086.166667
BN-2013-1977946,C183,2022-05-02,P984,0.5,-153,6,2022-05-04,S002,1146
AZ-2013-9151069,C730,2022-05-02,P023,0,9,3,2022-05-06,S001,25.5
AZ-2013-8445790,C105,2022-05-02,P125,0,78,3,2022-05-06,S001,164
AZ-2013-8445790,C105,2022-05-02,P1219,0,97,10,2022-05-06,S001,206.6666667
BN-2013-3731561,C448,2022-05-03,P950,0.4,-62,7,2022-05-06,S004,154
BN-2013-3731561,C448,2022-05-03,P1001,0.1,34,6,2022-05-06,S004,192
BN-2013-6927088,C468,2022-05-03,P094,0,45,5,2022-05-07,S001,68.75
BN-2013-6927088,C468,2022-05-03,P1002,0.15,-26,3,2022-05-07,S001,312.8571429
AZ-2013-587420,C035,2022-05-04,P833,0,2,1,2022-05-04,S003,9
AZ-2013-6302764,C037,2022-05-04,P1334,0,16,2,2022-05-08,S001,40.66666667
AZ-2013-6302764,C037,2022-05-04,P800,0,12,3,2022-05-08,S001,25.8
AZ-2013-6302764,C037,2022-05-04,P1483,0,26,2,2022-05-08,S001,89
AZ-2013-8712003,C540,2022-05-04,P1484,0,20,6,2022-05-08,S001,89
AZ-2013-8712003,C540,2022-05-04,P1410,0,34,4,2022-05-08,S001,83
AZ-2013-7903596,C157,2022-05-07,P576,0.1,232,3,2022-05-09,S004,357
AZ-2013-9502186,C731,2022-05-07,P460,0,14,4,2022-05-10,S002,25.14285714
AZ-2013-7342591,C172,2022-05-07,P1485,0,51,2,2022-05-10,S004,117
AZ-2013-7342591,C172,2022-05-07,P847,0,2,2,2022-05-10,S004,30.66666667
AZ-2013-7342591,C172,2022-05-07,P1486,0,4,2,2022-05-10,S004,87
AZ-2013-7342591,C172,2022-05-07,P074,0,86,1,2022-05-10,S004,86
AZ-2013-9717790,C518,2022-05-07,P615,0,15,2,2022-05-12,S001,148
AZ-2013-989352,C194,2022-05-08,P717,0,0,1,2022-05-08,S003,22
AZ-2013-5833673,C682,2022-05-08,P091,0,3,3,2022-05-12,S001,79.8
AZ-2013-5833673,C682,2022-05-08,P631,0,2,3,2022-05-12,S001,43
AZ-2013-5833673,C682,2022-05-08,P1487,0,8,3,2022-05-12,S001,41
AZ-2013-7317179,C106,2022-05-09,P207,0,10,2,2022-05-14,S001,291.6
AZ-2013-7317179,C106,2022-05-09,P1334,0,49,6,2022-05-14,S001,122
AZ-2013-5306742,C720,2022-05-09,P339,0.1,17,2,2022-05-15,S001,170.6666667
AZ-2013-5306742,C720,2022-05-09,P355,0.15,-73,2,2022-05-15,S001,524
AZ-2013-5539829,C091,2022-05-10,P1488,0.35,8,1,2022-05-10,S003,176
AZ-2013-5539829,C091,2022-05-10,P235,0,16,4,2022-05-10,S003,88
AZ-2013-7570613,C732,2022-05-10,P093,0,104,2,2022-05-12,S002,178
AZ-2013-7570613,C732,2022-05-10,P1489,0,29,1,2022-05-12,S002,67
AZ-2013-5029769,C569,2022-05-11,P1301,0,73,3,2022-05-14,S004,159
BN-2013-1382907,C057,2022-05-12,P760,0.5,-56,4,2022-05-16,S001,228
BN-2013-1382907,C057,2022-05-12,P486,0.5,-224,4,2022-05-16,S001,492
AZ-2013-6450064,C219,2022-05-13,P693,0,16,2,2022-05-17,S001,46.8
AZ-2013-6450064,C219,2022-05-13,P799,0,17,3,2022-05-17,S001,38.25
BN-2013-6544742,C625,2022-05-13,P012,0.5,-67,6,2022-05-18,S002,139.2
AZ-2013-9861986,C677,2022-05-14,P027,0,30,5,2022-05-17,S004,125
AZ-2013-1668042,C698,2022-05-14,P813,0,28,1,2022-05-19,S001,510
AZ-2013-1668042,C698,2022-05-14,P086,0,6,5,2022-05-19,S001,140
AZ-2013-1668042,C698,2022-05-14,P122,0,15,4,2022-05-19,S001,42
AZ-2013-5054484,C338,2022-05-15,P752,0.1,215,6,2022-05-17,S002,508.2857143
AZ-2013-5054484,C338,2022-05-15,P1490,0,125,3,2022-05-17,S002,330
AZ-2013-5054484,C338,2022-05-15,P1132,0.15,-69,11,2022-05-17,S002,3426.5
BN-2013-2157928,C635,2022-05-15,P1491,0.4,-13,2,2022-05-19,S001,21
AZ-2013-1900588,C424,2022-05-15,P948,0,52,4,2022-05-22,S001,174.2857143
AZ-2013-9730235,C190,2022-05-16,P086,0,5,3,2022-05-20,S001,84
AZ-2013-9730235,C190,2022-05-16,P032,0,33,3,2022-05-20,S001,220
AZ-2013-3680670,C468,2022-05-16,P419,0,143,11,2022-05-21,S001,346.5
AZ-2013-3949241,C518,2022-05-16,P924,0.65,-167,3,2022-05-22,S001,418.5
AZ-2013-9144577,C270,2022-05-17,P390,0,19,13,2022-05-20,S004,379.6
AZ-2013-9144577,C270,2022-05-17,P1492,0,0,2,2022-05-20,S004,97
AZ-2013-6417949,C733,2022-05-17,P553,0.1,145,5,2022-05-21,S002,725.5555556
AZ-2013-6417949,C733,2022-05-17,P092,0,24,8,2022-05-21,S002,91.42857143
AZ-2013-6417949,C733,2022-05-17,P1043,0,34,4,2022-05-21,S002,148
AZ-2013-6417949,C733,2022-05-17,P481,0.1,1,2,2022-05-21,S002,17.42857143
AZ-2013-1527554,C210,2022-05-17,P742,0,25,3,2022-05-21,S001,87
AZ-2013-6417949,C733,2022-05-17,P064,0,589,5,2022-05-21,S002,950
AZ-2013-6417949,C733,2022-05-17,P539,0,1042,4,2022-05-21,S002,2345.333333
AZ-2013-2266465,C579,2022-05-17,P092,0,6,2,2022-05-22,S001,22.85714286
BN-2013-8197561,C214,2022-05-17,P1365,0.35,-317,3,2022-05-23,S001,1032
BN-2013-2516957,C559,2022-05-18,P380,0.1,-1,1,2022-05-23,S002,67.5
AZ-2013-4238968,C308,2022-05-18,P435,0.5,-292,6,2022-05-23,S001,607.5
BN-2013-5457641,C502,2022-05-18,P1434,0.2,5,1,2022-05-25,S001,53.5
AZ-2013-4462556,C377,2022-05-18,P483,0,6,3,2022-05-25,S001,40.28571429
BN-2013-5457641,C502,2022-05-18,P719,0.5,-6,3,2022-05-25,S001,31.2
AZ-2013-1244068,C655,2022-05-19,P495,0,35,4,2022-05-20,S004,104
AZ-2013-1244068,C655,2022-05-19,P411,0,46,8,2022-05-20,S004,240.8888889
AZ-2013-1244068,C655,2022-05-19,P1493,0,21,4,2022-05-20,S004,114
AZ-2013-2437220,C356,2022-05-19,P131,0,12,3,2022-05-22,S002,34.5
AZ-2013-219349,C203,2022-05-19,P1494,0,120,3,2022-05-24,S001,250
AZ-2013-2204444,C636,2022-05-19,P005,0.4,2,2,2022-05-25,S001,17
AZ-2013-6937323,C219,2022-05-22,P1225,0,22,2,2022-05-26,S001,49
BN-2013-7528066,C126,2022-05-23,P135,0.1,-21,1,2022-05-27,S001,415.2
BN-2013-7528066,C126,2022-05-23,P1090,0.1,33,2,2022-05-27,S001,106
BN-2013-7528066,C126,2022-05-23,P1495,0,7,4,2022-05-27,S001,63
BN-2013-7528066,C126,2022-05-23,P833,0,6,3,2022-05-27,S001,27
BN-2013-7528066,C126,2022-05-23,P487,0,11,4,2022-05-27,S001,29
